"online_01" "online_02" "online_03" "online_04" "online_05" "online_06" "online_07" "online_08" "online_09" "online_10" "online_11" "online_12" "online_13" "online_14" "online_15" "online_16" "online_17" "online_18" "online_19" "online_20" "online_21" "online_22" "online_23" "online_24" "online_25" "online_26" "online_27" "online_28" "print_01" "print_02" "print_03" "print_04" "print_05" "print_06" "print_07" "print_08" "print_09" "print_10" "print_11" "print_12" "print_13" "print_14" "print_15" "print_16" "print_17" "print_18" "print_19" "print_20" "print_21"
"leoni" 0 0 0 0 0 0 0 0 0.0506072874493927 0 0 0 0 0 0.0504795557799091 0 0 0 0 0 0 0 0 0 0 0 0 0.0485672656629432 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"lesen" 0 0.100250626566416 0 0 0 0 0 0 0 0 0.05 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"letztendlich" 0 0 0 0 0.051440329218107 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0506072874493927 0 0 0 0 0 0 0 0.050709939148073 0 0 0
"leute" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0502765208647562 0.0510464522715671 0.0473260766682442 0 0 0 0
"liche" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.050251256281407 0 0 0 0 0.0510204081632653 0 0 0 0 0 0 0.0461254612546125
"lichtelfahrt" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.151821862348178 0 0 0 0 0 0 0 0 0 0 0
"lieferte" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0497512437810945 0 0.0497760079641613 0.0484496124031008 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"lingolf" 0 0 0 0 0 0 0 0 0 0.0981836033382425 0 0 0 0 0 0 0.0486381322957198 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"linie" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.102092904543134 0 0.0501504513540622 0 0 0 0 0 0 0 0
"links" 0 0 0 0 0 0 0 0 0 0 0 0 0.0499251123315027 0 0 0.0510464522715671 0 0 0 0 0 0 0.0497512437810945 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"livemusik" 0 0 0 0 0 0 0 0 0 0 0.1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0485672656629432 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"lobensteiner" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0987166831194472 0.0504795557799091 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"lösen" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0519210799584631 0 0 0 0 0 0 0 0 0 0 0 0.0496770988574267 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0461254612546125
"losgehen" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0519210799584631 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0946521533364884 0 0 0 0
"lösung" 0 0 0 0 0 0.0499251123315027 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.102092904543134 0 0 0 0 0
"luther" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0484966052376334 0 0 0 0 0.0526038926880589 0 0 0 0 0 0 0 0 0 0 0 0 0.0473260766682442 0 0 0 0
"luzin" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.148221343873518 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"magdeburgerinnen" 0 0 0 0 0 0.0499251123315027 0 0 0 0 0 0 0 0 0.0504795557799091 0 0 0 0 0 0 0 0.0497512437810945 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"maier" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0969932104752667 0.0485672656629432 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"manchen" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0497760079641613 0 0 0 0.0509683995922528 0 0 0 0 0 0.0509164969450102 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"mannschaftsbildung" 0 0 0.0500250125062531 0 0 0.0499251123315027 0 0 0 0 0 0 0 0 0 0 0.0486381322957198 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"marcus" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0504795557799091 0 0 0.0497512437810945 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0510464522715671 0 0 0 0 0
"maß" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0516262261228704 0 0 0 0 0 0 0 0 0 0 0.0494071146245059 0 0 0 0 0 0 0 0 0 0 0.0510204081632653 0 0 0 0 0 0 0
"maßen" 0 0 0 0 0 0 0.051948051948052 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.102564102564103 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"maßgeblich" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0968992248062016 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0510464522715671 0 0 0 0 0
"mastersruderern" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0509683995922528 0.0509424350483953 0 0 0 0 0.0509164969450102 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"medaillengewinner" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0509424350483953 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0473260766682442 0 0 0 0.0461254612546125
"medaillenränge" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0510464522715671 0 0 0 0 0 0 0 0 0 0.0484496124031008 0 0 0 0 0 0 0 0 0 0 0 0.0506072874493927 0 0 0 0 0 0 0 0 0 0 0
"mehrzahl" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0494071146245059 0 0 0 0 0 0 0 0.0510464522715671 0 0 0 0 0 0 0 0 0.0495049504950495 0
"melden" 0 0 0 0.0502765208647562 0 0 0 0.05 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0500751126690035 0 0 0 0 0 0 0 0 0 0 0 0 0
"men" 0 0 0 0 0 0 0 0 0 0 0 0.0509683995922528 0 0.0493583415597236 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0473260766682442 0 0 0 0
"mena" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0969932104752667 0.0485672656629432 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"michi" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.101936799184506 0 0 0 0 0 0 0 0.050251256281407 0 0 0 0 0 0 0 0 0 0 0 0
"minute" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0509164969450102 0 0 0 0.0510464522715671 0 0 0 0 0.0510464522715671 0 0 0 0 0
"mitarbeit" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.049800796812749 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0500751126690035 0 0 0 0 0 0 0 0 0 0 0 0 0.0461254612546125
"mitgereisten" 0 0 0 0 0 0 0 0 0.0506072874493927 0 0.05 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0484966052376334 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"mitmachen" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.100050025012506 0 0 0 0 0 0 0 0 0.0509424350483953 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"mitstreiterinnen" 0 0 0.0500250125062531 0 0 0.0499251123315027 0 0 0 0 0 0 0.0499251123315027 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"mitteldeutsche" 0.0517330574236937 0.050125313283208 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0516262261228704 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"mm" 0.0517330574236937 0.050125313283208 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0495049504950495 0
"moderator" 0 0 0 0 0 0 0 0 0 0 0.05 0 0 0 0 0 0 0 0.099601593625498 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"möglichst" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0500250125062531 0 0 0.0496277915632754 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.050709939148073 0 0 0
"monat" 0 0 0.0500250125062531 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0519210799584631 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0473260766682442 0 0 0 0
"morgenstunden" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0486381322957198 0 0 0 0 0 0 0 0 0.0484496124031008 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0510204081632653 0 0 0 0 0 0 0
"mückenwirt" 0 0 0 0 0 0 0 0 0 0.0490918016691213 0 0 0 0 0 0 0 0 0.049800796812749 0 0 0 0 0 0 0 0.0484966052376334 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"mühlenbeck" 0 0 0 0 0 0 0 0 0 0 0 0 0.0499251123315027 0 0.0504795557799091 0 0 0 0 0 0 0 0 0 0 0 0 0.0485672656629432 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"musikalische" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0485672656629432 0 0 0 0 0.0512820512820513 0 0 0 0 0 0.0510464522715671 0 0 0 0 0 0 0 0 0 0
"nachfolger" 0 0 0.0500250125062531 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0510464522715671 0 0.050709939148073 0 0 0
"nachwuchsarbeit" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0504795557799091 0 0 0 0 0 0 0 0 0 0 0.0484496124031008 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0510464522715671 0 0 0 0 0
"nachwuchsbereich" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0496277915632754 0.0497760079641613 0 0 0 0 0.0509424350483953 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"nachwuchssportler" 0 0 0.0500250125062531 0 0 0 0 0 0 0 0.05 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0510464522715671 0 0 0 0 0 0 0 0 0 0
"näher" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0494071146245059 0 0 0 0 0 0 0 0 0.0505050505050505 0 0 0 0 0 0.050709939148073 0 0 0
"namens" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0500751126690035 0 0 0 0 0.0501504513540622 0 0 0 0.0473260766682442 0 0 0 0
"nationaler" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.049800796812749 0 0 0 0.0497512437810945 0 0 0 0 0.0485672656629432 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ne" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0509424350483953 0 0 0 0 0 0 0 0 0.0510464522715671 0 0 0 0 0 0.0473260766682442 0 0 0 0
"nein" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0946521533364884 0 0 0 0.0461254612546125
"neuhaus" 0 0 0 0.100553041729512 0 0 0 0 0 0 0.05 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"nils" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0496277915632754 0 0 0 0 0.101936799184506 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"notwendig" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0486381322957198 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0500751126690035 0.050251256281407 0 0 0 0 0 0 0 0 0 0 0 0
"nutzung" 0 0.100250626566416 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0526038926880589 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"olympiastrecke" 0 0 0 0 0 0 0 0 0 0.0490918016691213 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.050251256281407 0 0 0.0505050505050505 0 0 0 0 0 0 0 0 0
"olympiateilnehmer" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0502765208647562 0 0 0 0.0501504513540622 0 0.0461254612546125
"ontario" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.102092904543134 0.0486381322957198 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"optimal" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0972762645914397 0 0 0 0 0 0 0 0 0 0 0 0.0509683995922528 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ordentlich" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0484496124031008 0 0.0485672656629432 0 0 0 0 0 0.0496770988574267 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"organisieren" 0 0 0.0500250125062531 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0510464522715671 0 0 0 0 0 0 0 0 0 0.0461254612546125
"ostertrainingslager" 0.103466114847387 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0519210799584631 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"parkplatz" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0493583415597236 0 0 0.0972762645914397 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"pech" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0496770988574267 0 0 0 0 0 0 0 0.0510204081632653 0 0 0 0 0.0501504513540622 0 0
"peißnitz" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.152827305145186 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"pension" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0497760079641613 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0501504513540622 0 0 0 0.0473260766682442 0 0 0 0
"personen" 0 0 0.100050025012506 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0510464522715671 0 0 0 0 0 0 0 0 0 0
"persönlichkeiten" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0509424350483953 0 0.0526038926880589 0 0 0 0 0 0 0 0 0 0 0 0.0510464522715671 0 0 0 0 0
"petersberg" 0 0 0 0 0 0 0 0 0 0.0981836033382425 0.05 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"pfautzsch" 0 0 0 0 0 0 0 0 0 0 0 0 0.0499251123315027 0 0 0 0 0 0.099601593625498 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"pflegen" 0 0 0 0 0.051440329218107 0 0 0.05 0 0 0 0 0 0 0 0.0510464522715671 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"pflicht" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0500751126690035 0 0 0 0 0 0 0 0 0 0 0 0 0.0922509225092251
"pia" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0493583415597236 0 0 0 0 0 0 0 0 0 0 0 0 0.0484966052376334 0.0485672656629432 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"plakette" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.099601593625498 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0510464522715671 0 0 0 0 0
"pläne" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0526038926880589 0 0 0 0 0.050251256281407 0 0 0 0 0 0 0 0.0473260766682442 0 0 0 0
"platzierten" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0484496124031008 0 0 0 0 0 0 0 0 0 0 0.050251256281407 0 0 0 0 0 0 0 0 0 0.0501504513540622 0 0
"podestplätze" 0 0 0 0 0 0 0 0 0 0.0490918016691213 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0496277915632754 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0506072874493927 0 0 0 0 0 0 0 0 0 0 0
"potenzial" 0 0 0 0 0 0 0 0 0.101214574898785 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0510464522715671 0 0 0 0 0
"präsentieren" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0497512437810945 0.049800796812749 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0510464522715671 0 0 0 0 0 0 0 0 0 0
"präsidentin" 0 0 0 0 0 0 0 0 0 0 0.05 0 0 0 0 0 0 0 0.049800796812749 0.0516262261228704 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"profitieren" 0 0 0 0.0502765208647562 0 0.0499251123315027 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0509424350483953 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"prozesse" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0510464522715671 0 0 0 0.099009900990099 0
"publikum" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0516262261228704 0 0 0 0 0 0 0 0.0485672656629432 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0461254612546125
"punkt" 0 0 0 0 0.051440329218107 0 0 0 0 0 0 0 0 0 0 0 0 0 0.049800796812749 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0495049504950495 0
"punkten" 0.0517330574236937 0 0 0 0 0 0 0 0 0 0 0 0 0.0987166831194472 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"qualität" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0510464522715671 0 0 0 0 0 0 0 0 0.0497760079641613 0 0 0 0 0 0 0.0526038926880589 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"r" 0 0 0 0 0 0 0 0.05 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0496770988574267 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0495049504950495 0
"radfahren" 0 0 0.0500250125062531 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0512820512820513 0 0.0509164969450102 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"rainer" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0506072874493927 0 0 0 0 0.0502765208647562 0 0 0.050709939148073 0 0 0
"rasenmäher" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.102092904543134 0.0486381322957198 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"rechnen" 0 0 0.0500250125062531 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.102092904543134 0 0 0 0 0
"redenius" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0505050505050505 0 0 0.0502765208647562 0 0 0 0.0501504513540622 0 0
"regattabetrieb" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0504795557799091 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.050251256281407 0 0 0 0 0 0 0 0 0 0.0501504513540622 0 0
"regattatag" 0.0517330574236937 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0504795557799091 0 0 0.0497512437810945 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"regenschlacht" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0993541977148535 0 0 0.050251256281407 0 0 0 0 0 0 0 0 0 0 0 0
"regnerischen" 0 0 0 0 0 0 0 0 0 0 0.05 0.0509683995922528 0 0 0 0 0 0 0 0 0.0500250125062531 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"reiche" 0 0 0 0 0.051440329218107 0 0 0 0 0 0 0 0 0 0 0 0 0 0.049800796812749 0 0 0 0 0 0 0 0 0 0 0 0 0.0526038926880589 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"reichen" 0 0 0 0 0 0.0499251123315027 0 0 0 0 0 0 0 0 0 0 0.0486381322957198 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0501504513540622 0 0 0 0 0 0 0 0
"reichlichen" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.101010101010101 0 0 0 0 0.0473260766682442 0 0 0 0
"reihenfolge" 0 0 0 0 0.051440329218107 0 0 0 0 0 0 0 0 0 0 0.0510464522715671 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0509424350483953 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"renngemein" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0496770988574267 0 0 0.050251256281407 0 0 0 0 0 0 0 0 0.050709939148073 0 0 0
"resultat" 0 0 0 0.0502765208647562 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.101214574898785 0 0 0 0 0 0 0 0 0 0 0
"rgm" 0 0 0 0 0 0 0 0 0 0 0.1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0510464522715671 0 0 0 0 0 0 0 0 0 0
"rheinsberg" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.148221343873518 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"rieck" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0504795557799091 0 0 0.0497512437810945 0 0 0 0 0 0.0496277915632754 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"riemenzweier" 0 0 0 0 0 0 0.051948051948052 0.1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"riemer" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0484496124031008 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.050709939148073 0 0 0.0461254612546125
